"","X","WID","n_reg","n_dam","n_basin","res_vol","iw_vol","DOF","DOR","USE","SED","RDD","URB","uparea","order","b","pval","fdi_mean","group","RL"
"23",2462,13084511,40,0,271,0,0,13.2798528776837,0.0700223146769393,0.133948339829806,1.78161452435138,0.785690036619501,0.0925756433353213,11323.3799228483,4,0.000859644,0.000373879382849364,0.1857211436,"(0,0.1]",14.760147601476
"24",2488,13094090,0,0,503,0,0,0,0,0,0,0.258427434750864,0,22796.775970401,5,0.002078952,0.0000171501935136612,0.544781778942857,"(0,0.1]",0
"25",2493,13096278,0,0,483,0,0,0,0,0.0519668744957965,0,0.661049689472832,0.00450724647158668,22790.8389821048,5,0.0008358193,0.0117303045456346,0.495808904142857,"(0,0.1]",0
"26",2510,13101924,22,1,369,57,57,3.04208914697332,0.215743080548801,0.11761517752073,2.17111630490169,0.521739836550017,0.0414796762350129,16684.4853772899,5,0.0007622007,0.0304360620926451,0.5184151996,"(0,0.1]",5.96205962059621
"27",2577,13106372,0,0,459,0,0,0,0,0.12008639455614,0,0.37081425712639,0,19809.3741725338,5,0.002122587,0.000522555542592067,0.908540643485714,"(0,0.1]",0
"28",2648,14011581,0,0,309,0,0,0,0,0.0478964415665197,0,0.46702265336772,0,13754.6206558743,5,0.03657953,0.0000909102380969151,2.42317456408571,"(0,0.1]",0
"29",2737,14029390,43,0,755,0,0,0,0,5.76790450591426,0,3.18233422234417,0.0937586203612763,33418.0586102439,5,0.004422036,0.0407786920676653,1.2005457074,"(0,0.1]",5.6953642384106
"30",2895,14081937,62,1,489,0,0,8.8289596571269,3.25851651837246,0.10000000113968,3.61391855475628,0.387885479778356,0.0426564409658465,22398.4347284835,5,0.001625053,0.0117303045456346,0.468427595457143,"(0,0.1]",12.678936605317
"31",2909,14084260,0,0,293,0,0,0,0,0.00813559334156876,0,0.274677965651124,0.0743220342923019,12008.2032423135,5,0.0005886237,0.000265512945646669,1.01552150762857,"(0,0.1]",0
"32",3180,15000795,200,12,1056,1659,1659,12.1254510836137,8.38528163221248,6.72844990527359,8.39211137537729,0.447407372267688,0.337207941905312,46297.7701131234,5,0.004928348,0.00697472395835133,0.741706091028571,"(0,0.1]",18.9393939393939
"33",3202,15001913,66,2,344,0,0,13.5640224960611,5.64638178916865,6.74156977543824,6.01622905156023,0.5589767442583,1.16651351615613,14571.3301120513,5,0.002217836,0.0407786920676653,1.66699087771429,"(0,0.1]",19.1860465116279
"34",3241,15003299,115,3,1235,772,42,5.42380065029932,0.466496319616372,2.84777328118018,1.68792566123655,0.468006477483854,0.12522024210648,54151.6840076258,6,0.001332802,0.0379474349384441,1.23151649385714,"(0,0.1]",9.31174089068826
"35",3331,15006853,169,8,856,1884,297,12.4783048532277,7.17149717987419,4.118224303682,6.10439655554013,0.583536213829626,1.12593818598679,38712.2877272766,6,0.005308091,0.00637780514515526,1.77005487545714,"(0,0.1]",19.7429906542056
"36",3552,15015854,69,2,485,96,96,3.38407638087655,2.41951129434045,9.75667351288472,3.93121510445815,0.739866528055751,0.545587266280911,20188.6443750724,5,0.003800145,0.000650529832469415,1.07337433642857,"(0,0.1]",14.2268041237113
"37",5497,15073487,0,0,1325,0,0,0,0,0.191346876642774,0,0.0138299473925046,0,68067.4182801089,6,0.0009090912,0.00204591966174925,0.531841566857143,"(0,0.1]",0
"38",5507,15073748,0,0,509,0,0,0,0,0.0811394896424121,0,0.160121807868799,0,21941.3757667229,5,0.00135613,0.0000195964637929961,0.406329189885714,"(0,0.1]",0
"39",6050,15089702,0,0,405,0,0,0,0,0.0103703706352799,0,0.0335358028426582,0,19360.3164859126,5,0.0009131484,0.000236491115731904,1.84421031734286,"(0,0.1]",0
"40",7135,15131178,0,0,349,0,0,0,0,0.704011466407503,0,0.0673925504728853,0,19548.0455585066,5,0.0007993976,0.0163253396829134,1.94066862665714,"(0,0.1]",0
"41",7303,15138388,1,0,493,0,0,0,0,0.281338742913387,0,0.391194725586725,0.182653144697147,22645.8246852609,4,0.004412706,0.0437869804777886,1.54734641825714,"(0,0.1]",0.202839756592292
"42",7433,16004443,1,0,288,0,0,0,0,0.260416666666667,0,0.157739584230714,0,12302.4694586797,5,0.000332371,0.0242392703746718,0.190567958542857,"(0,0.1]",0.347222222222222
"43",7462,16006978,0,0,321,0,0,0,0,0.443925233459176,0,0.0395171337781294,0,15706.56586898,5,0.005324864,0.00989568839126326,0.935670335942857,"(0,0.1]",0
"44",7523,16010245,0,0,379,0,0,0,0,0.30551181244725,0,0.251230967893532,0,16745.5574543148,5,0.004713476,0.00637780514515526,0.4097041772,"(0,0.1]",0
"45",8418,16032232,17,1,13457,0,0,0.0631735462735447,0.00764350149980945,0.108601113368164,0.0411887402437951,0.370741966635486,0.0103227459046305,626116.000219061,8,0.005235511,0.000807170302189612,1.6889588796,"(0,0.1]",0.12632830497139
"46",8425,17000001,1598,14,67161,210004.6,5204.6,2.02155531371136,0.433051906577504,0.744271096990216,1.09039272848093,0.435169395617603,0.155691787687724,3067598.81900395,8,0.0006400216,0.0000428506264118929,0.400134194457143,"(0,0.1]",2.37935706734563
"47",8523,17023784,2,0,219,0,0,0,0,2.65159817863273,0,0.43654337681864,0.023493150189587,10882.6098034986,4,0.009408635,0.00000242694433183452,1.32101139502857,"(0,0.1]",0.91324200913242
"48",9013,28046777,1728,70,32365,22365,146,3.34261986691199,1.71118233517149,0.675673674843451,2.30158695367707,0.453700836469497,0.490826344366185,1441988.54422902,9,0.003277037,0.000000542431575788518,0.958435922474714,"(0,0.1]",5.33910088058087
"49",9015,28065612,478,22,4402,21266,2426,7.9672456311156,4.31682944995379,2.50854076364625,3.90927249751976,0.761917789703391,1.01524557546377,194700.373020083,7,0.001049453,0.0117303045456346,1.39082153258886,"(0,0.1]",10.8587005906406
"50",9024,28067622,511,22,4717,21266,2426,7.98091576743628,4.18814773639439,2.8747065347146,3.86332482611777,0.759016832963441,1.06071237551248,220046.474869387,7,0.001105709,0.00531992432207359,1.37532442236857,"(0,0.1]",10.8331566673733
"51",9405,21009422,93,6,405,816,168,12.9091538286503,4.51611185817071,2.26543209819514,8.72173471207532,3.42893827160199,6.16414592405896,16800.0392646548,5,0.0006238628,0.0138605370137844,0.658839887330892,"(0,0.1]",22.962962962963
"52",9614,21013677,499,59,1883,6451.9,2743.4,18.1040588906801,8.7826567842678,2.10807223337892,10.6557955757355,2.2304174168252,0.932119254911129,84878.3547738647,6,0.001797455,0.0352851323530067,0.789450146990509,"(0,0.1]",26.5002655337228
"53",9615,21013682,323,30,1182,3198.5,765.5,11.515353430986,14.0128344234588,2.13760539332113,9.17234862909443,1.94929932214282,1.55203118469899,50918.544301148,6,0.002338016,0.00000324176997705588,1.49892739666229,"(0,0.1]",27.326565143824
"54",9616,21013683,107,6,394,167.1,75.4,18.1867275274344,5.29644900212433,1.62893400577649,10.0703107698681,2.6013375597103,2.23709835785295,16799.4034533133,5,0.001356578,0.000333844169100078,0.639594080459001,"(0,0.1]",27.1573604060914
"55",9735,21014751,96,10,536,232.9,0,8.42053350016697,3.04520688383882,2.49720149793064,6.56648028141019,1.01589738590115,1.58271247295857,23773.3531015778,5,0.001297339,0.00637780514515526,1.20885001505116,"(0,0.1]",17.910447761194
"56",10010,21017513,93,6,461,1648.6,1452.4,13.2946023392832,8.54148906430557,11.463557563609,7.81365925381373,1.64701301594812,0.44361388192001,21352.0904425135,5,0.005795739,0.0150485434544013,1.14278139961598,"(0,0.1]",20.1735357917571
"57",10107,21018344,80,4,393,1320,1320,10.4338990816937,8.18179568451173,7.76539440104221,7.57492167910549,1.2162544515183,1.39134582824076,16542.6341725769,5,0.002344021,0.0048528248119314,1.15530172134301,"(0,0.1]",20.3562340966921
"58",10202,21019282,113,9,344,869.9,751.3,21.1521821832934,14.6472202622613,15.432558146327,13.9921210610748,1.68368604086166,0.809241279786409,15755.478502103,5,0.001437177,0.0327839015209219,0.692288256890054,"(0,0.1]",32.8488372093023
"59",10355,21020283,100,7,598,1562.5,1190,8.91618051257819,8.56498908428444,6.81806019735974,4.59970036271668,1.15100501675819,1.28837960232112,25020.7123122877,5,0.001695391,0.0000290877744334714,0.612909834159651,"(0,0.1]",16.7224080267559
"60",10498,21022402,75,6,485,4059.5,0,9.93910307687582,2.77975005642655,3.18804121747152,4.13910281666265,0.89317319811005,1.10536973802085,22853.2749656817,5,0.001880495,0.028234143450386,0.891463544736438,"(0,0.1]",15.4639175257732
"61",10976,22027412,771,26,9684,584,0,4.50323024336648,1.56270276545316,1.37694925617845,1.63538038975351,0.741065490983961,0.895417076532449,438765.957374712,7,0.005307971,0.00136439215645161,0.919958009164662,"(0,0.1]",7.96158612143742
"62",11026,22032217,672,30,11626,21500,0,3.45327196215417,0.96494149984635,0.655998625895972,1.77600460969904,1.49413970721858,0.777561116197821,511478.871099371,7,0.005867151,0.000000857890049163983,0.726432638815502,"(0,0.1]",5.78014794426286
"63",11027,22032316,11,5,239,0,0,1.20872107310275,0.0673233126309626,1.31422594342396,0.645238632231091,0.547376570186605,0.489753133706967,13471.7359229428,5,0.00550263,0.0000000176805353413526,1.48278836639215,"(0,0.1]",4.60251046025105
"64",11086,22034360,196,6,1507,6000,0,10.5573148467957,2.67056323815318,0.680690113660232,4.80821827446851,2.05693032554961,1.86982063481407,73198.3260006229,5,0.0002495132,0.00225936064356749,0.150708640985693,"(0,0.1]",13.0059721300597
"65",11339,22046696,41,2,273,40,0,7.09876800450412,0.05104710503058,0.0927272742715748,3.00878156302811,0.873378181538799,0.576527269699357,13349.5190960445,4,0.001482045,0.000102750152035912,0.468140849601843,"(0,0.1]",15.018315018315
"66",11406,22047283,3,3,513,419,0,0,0,0.607602340131127,0,1.33337816596031,0.25901949487002,22058.2366225824,5,0.0008586587,0.000333844169100078,0.769849201191138,"(0,0.1]",0.584795321637427
"67",11538,22053768,45,2,355,201.3,169,7.80018411018479,1.09440157568791,4.47943662581309,3.99095943546411,0.921292957390698,1.45519154395016,14636.825882427,5,0.00328516,0.0000255210339748013,0.625552564652222,"(0,0.1]",12.6760563380282
"68",12085,23004360,5,2,263,17.5,17.5,0.415660194571027,1.14148546262386,1.89505703339332,0.674952499089054,3.16140304072388,3.48293367696806,10660.3632022004,5,0.001619547,0.00907801720573989,1.29756889735957,"(0,0.1]",1.90114068441065
"69",12268,23009241,9,0,247,0,0,0,0,2.19554656207079,0,3.2842995877932,21.0368692917138,10384.781097131,5,0.0003322275,0.0163253396829134,1.15715683823041,"(0,0.1]",3.64372469635628
"70",12413,23014792,185,14,1664,934.3,82.5,1.5974729697959,2.62637984238359,0.509663866759062,1.52440964453085,3.65410744295079,5.24248061253994,76352.8396360295,6,0.005686583,0.00151168543603235,1.01040901802478,"(0,0.1]",11.1177884615385
"71",12507,23019528,352,30,2673,544.6,175.8,5.63698645805087,1.3107434313431,0.545158880929523,4.00194205534704,3.63499362910462,1.78776526486762,117218.94677056,7,0.007412217,0.00225936064356749,1.90083136409468,"(0,0.1]",13.1687242798354
"72",12508,23019590,24,5,189,0,0,4.02904726462389,0.746971533096657,0.556613759113052,4.27191128105054,3.24932804096628,1.19410052249041,10523.0493590311,5,0.002419305,0.00442314596163109,1.12681065741496,"(0,0.1]",12.6984126984127
"73",12661,23027157,476,52,2094,8700.8,2880.4,12.7930765318052,8.7050391585559,2.85248092236353,8.60835104399213,2.55993559485913,0.638059686833836,97510.5195972635,6,0.002398489,0.00402823717083145,0.827128505817384,"(0,0.1]",22.7316141356256
"74",12737,23033324,387,49,1222,6422.3,4687.3,21.052776382477,20.6755084876831,10.9464811653009,13.6503349294362,1.39393698614938,0.806264376801282,56997.7298647962,5,0.001825068,0.028234143450386,0.463378923065296,"(0,0.1]",31.6693944353519
"75",12758,24003649,99,15,1157,1540,0,6.41481297346382,3.75162837959178,0.139621016629599,4.03066697213589,0.444052541062146,0.00333850122956137,51021.2330056439,6,0.0007959955,0.000998225384171292,0.661476380091526,"(0,0.1]",8.55661192739844
"76",12785,24004217,6,1,247,0,0,1.99297335840041,0,0.0806451631830104,0,0.672653221645423,0,12327.0116413758,4,0.0003474511,0.0150485434544013,0.434042405286197,"(0,0.1]",2.42914979757085
"77",13078,24015982,22,0,287,0,0,4.52030183733133,0.195736338867958,0.121951221537091,1.72901473623117,0.575982578955461,0.0645121963181978,13430.687678707,4,0.00456437,0.0000428506264118929,0.405192683545234,"(0,0.1]",7.66550522648084
"78",13105,24016738,2,0,1284,0,0,0,0,0.0510522221808125,0,0.811401402204648,0.307864105478452,56234.825295357,6,0.001348377,0.0027486122017265,0.867929482990206,"(0,0.1]",0.155763239875389
"79",13106,24016753,4,2,513,0,0,0,0,0.28011811141834,0,1.73890157885791,2.29593898344228,23045.5971496259,5,0.000419887,0.00697472395835133,0.539682099754085,"(0,0.1]",0.779727095516569
"80",13302,24021596,11,2,271,0,0,2.31307115414046,0.0514886746547319,0.0904059057086156,1.69751424733754,1.43395202873598,0.300682654459978,11680.3072439817,5,0.001108643,0.000102750152035912,0.557569537968533,"(0,0.1]",4.0590405904059
"81",13346,24022570,107,5,1972,1007,0,3.72248276276231,0.0310467746388356,0.0988843832391693,0.726197630732776,1.50778926574978,0.537794227260363,86514.2092097378,6,0.001218362,0.000102750152035912,0.39746540353431,"(0,0.1]",5.42596348884381
"82",13347,24022584,32,1,373,33.2,33.2,5.05781292851425,0.496845749164395,0.0831099212289495,2.30879927715895,1.81940482518868,0.384847189561931,17621.2895252627,5,0.005536652,0.0000909102380969151,0.85227664603695,"(0,0.1]",8.57908847184987
"83",13645,24028527,621,31,4546,2116.9,722.2,7.2217641177051,1.44892235931711,0.466161617946222,3.7368951430987,1.81630961774968,2.94081877154324,194345.579951989,7,0.008329013,0.0000000946014998578075,1.23685915423386,"(0,0.1]",13.6603607567092
"84",13702,24029396,375,22,3078,739.6,416.9,4.40499214220569,1.43987979799577,0.762994447290098,3.25629277617821,1.74470774769228,3.91090354697743,131684.649789379,6,0.002065702,0.0000223728201152168,0.887209430333637,"(0,0.1]",12.1832358674464
"85",14527,25005313,16,1,596,0,0,2.23219591629605,2.01680672268908,0.0989915971996403,1.6047463849408,0.214036973659732,0,26137.0775429059,5,0.00105451,0.0033329003128446,0.601091957789394,"(0,0.1]",2.68456375838926
"86",14679,25007274,13,1,604,0,0,0.544278990786733,1.33350274887592,0.104318937664214,0.0412843884314172,0.2428687722778,0.0121926912833686,27085.0098564762,5,0.0006071601,0.0304360620926451,0.844886419634131,"(0,0.1]",2.1523178807947
"87",16435,28054282,0,0,357,0,0,0,0,0,0,0.0528842972042475,0,15237.093190639,5,0.001502262,0.0261708908378838,2.69843860623695,"(0,0.1]",0
"88",16464,28057457,0,0,211,0,0,0,0,0.792417059577472,0,0.487900474483933,0,10410.7733277453,4,0.0003562729,0.00000757056709599623,0.118675843129989,"(0,0.1]",0
"89",16728,29011657,1,0,313,0,0,0,0,0.649840256371818,0,0.731712461041566,0.08413738183701,13049.0517553981,5,0.006066716,0.00123043841168622,1.8251186995812,"(0,0.1]",0.319488817891374
"90",16730,29011829,35,4,727,300,0,3.25104776452896,1.04410368505809,2.4683994555033,2.42885352509327,0.350329685604605,2.48075415440689,31153.6645866297,6,0.0008179711,0.000724929304053229,1.32585126935046,"(0,0.1]",4.81430536451169
"91",16734,29012079,66,0,465,0,0,7.40272895443824,0.439052668438163,12.8808602246546,1.77150818335711,0.469253763636594,1.04585808207912,19893.0135574484,4,0.002918345,0.00907801720573989,0.413535690482592,"(0,0.1]",14.1935483870968
"92",16755,29014993,0,0,321,0,0,0,0,0.155417955327698,0,0.20857585163862,0,12327.6064318827,5,0.004600057,0.00249302753224377,1.25416595852755,"(0,0.1]",0
"93",16770,29018862,11,0,670,0,0,0,0,6.52089552702521,0,0.545528361023362,0.333973134809466,25254.1934075782,5,0.01249066,0.00000757056709599623,1.10284944622882,"(0,0.1]",1.64179104477612
"94",16772,29018915,66,0,580,0,0,7.82230044309407,0.513698630136986,2.43167809181375,0.508854586605497,0.388921231886193,0.017419520599691,27475.3315921106,5,0.01359127,0.0000000209896944244834,0.988985495826921,"(0,0.1]",11.3793103448276
"95",16794,29023423,2,0,503,0,0,0,0,0.696237632838806,0,0.417724752145829,0.00211485140394456,21676.4090723846,5,0.01368667,0.0083212096678155,2.75502732689594,"(0,0.1]",0.397614314115308
"96",16814,29028244,73,1,1024,1450,0,5.41756136529148,4.90548320859671,4.58876952973515,3.4399744283005,0.693016599325347,1.95453238919436,41559.3422856025,6,0.001218174,0.000807170302189612,1.68496175899922,"(0,0.1]",7.12890625
"97",16816,29028308,25,0,403,0,0,4.25479733441071,0.056424546478404,0.565260546693287,1.37367612880993,1.59302729199971,0.137607939485876,18444.933195759,5,0.002380511,0.0379474349384441,1.31165952397663,"(0,0.1]",6.20347394540943
"98",16841,29033101,8,0,265,0,0,0.377358490566038,0,4.08679249106713,0,0.633532073897011,0.0799056585667268,10992.3133827036,5,0.01116076,0.00185112515628248,2.52873770449937,"(0,0.1]",3.0188679245283
"99",16861,29037393,161,7,1051,0,0,5.64232171501642,0.540172642862808,7.34339983522156,2.88397738854839,1.71239221205003,1.83466557568295,43856.0255140992,6,0.001741452,0.0304360620926451,1.56678514732566,"(0,0.1]",15.3187440532826
"100",16888,29042186,1,0,1873,0,0,0,0,2.12746666375001,0,0.274189332997799,0.0507786675135295,74275.8650243707,6,0.005602981,0.0000803673722991909,1.16634647013245,"(0,0.1]",0.0533902829684997
"101",17001,29046970,5,0,318,0,0,0,0,2.90849059098547,0,0.393540881386718,0.0252578603396626,13075.713280432,5,0.00489876,0.000373879382849364,2.72490790296871,"(0,0.1]",1.57232704402516
"102",17161,29051525,6,0,1171,0,0,0,0,1.66362084125119,0,0.415783090190843,0.0198847137385205,45969.8045165703,6,0.006937808,0.0176963560701568,1.17457125730903,"(0,0.1]",0.512382578992314
"103",17283,29055666,2,0,737,0,0,0,0,4.56255089661443,0,0.577915875921013,0.439344643495138,31754.9673374629,5,0.01047602,0.000333844169100078,0.632889718429602,"(0,0.1]",0.271370420624152
"104",17293,29055869,0,0,197,0,0,0,0,3.42690356045508,0,0.439847717619487,0.669481582750524,10560.8424550244,5,0.0005782372,0.028234143450386,1.37611809828058,"(0,0.1]",0
"105",17386,29059813,1,0,389,0,0,0,0,1.35835476338404,0,0.272113110266798,0.73548180401172,17236.6911083852,6,0.01650169,0.000897999431854636,3.31726071839971,"(0,0.1]",0.25706940874036
"106",17633,29068100,27,0,252,0,0,5.8592086176234,0.324613090575211,1.72244094300458,1.05740326717754,0.641708663188097,0.125311025953668,10261.1885970739,5,0.008047731,0.0176963560701568,1.05440607300427,"(0,0.1]",10.7142857142857
"107",17634,29068102,8,0,1013,0,0,0,0,3.85753694706656,0,0.614915273129353,0.355058220733563,42048.4978018231,6,0.005410626,0.028234143450386,1.32971783511603,"(0,0.1]",0.789733464955577
"108",17858,29075279,10,0,2467,0,0,0,0,0.499392466172244,0,0.386580802153218,0.496588224556437,103381.622920692,7,0.009209273,0.00225936064356749,1.58651006810161,"(0,0.1]",0.405350628293474
"109",17927,29078884,30,0,748,0,0,0,0,4.4614973316756,0,0.471044118172504,0.0715614968641875,29878.7393252416,5,0.01738384,0.00249302753224377,1.80570271470299,"(0,0.1]",4.01069518716578
"110",17932,29079012,4,0,221,0,0,0,0,1.87828052529382,0,0.22603167236121,0.0658642525586607,11755.0718231892,5,0.001171929,0.00185112515628248,1.02770680145902,"(0,0.1]",1.80995475113122
"111",18334,29088987,4,0,1403,0,0,0,0.0055894335932334,0.697861728641448,0.121439143429942,0.144541696563671,0.0665153225914377,64174.2974182701,7,0.002007818,0.0261708908378838,0.97059207455729,"(0,0.1]",0.285103349964362
"112",18411,29092120,7,0,518,0,0,0,0,1.90766283508633,0,0.299454022841207,0.239241374635148,22881.122207517,6,0.003238027,0.0000149966585209017,2.44365149234687,"(0,0.1]",1.35135135135135
"113",18574,29097796,3,0,567,0,0,0,0,1.02390158709355,0,0.0175518453749705,0,36577.353469534,5,0.001892715,0.000724929304053229,0.893484342638998,"(0,0.1]",0.529100529100529
"114",19604,31003719,0,0,551,0,0,0,0,0.000363636369054967,0,0,0,24521.4440300881,5,0.001447331,0.00402823717083145,0.536916846657143,"(0,0.1]",0
"115",19676,31006117,0,0,1381,0,0,0,0,0.000289855076782945,0,0.0720920291229867,0,59452.2346062044,6,0.0004613657,0.0469805611166679,1.25459918811429,"(0,0.1]",0
"116",19788,31057370,34,0,622,0,0,0,0,5.51318328001108,0,0.400655948571933,0,27323.884140246,5,0.001408258,0.00136439215645161,0.5399258086,"(0,0.1]",5.46623794212219
"117",19789,31057406,40,2,567,230,0,4.86838328438882,2.19142400966119,2.19788359640399,2.2170143644592,0.203220459177591,0,24609.6038376586,5,0.001999707,0.000187149308653633,0.584362408485714,"(0,0.1]",7.05467372134039
"118",19829,31059805,65,1,517,0,0,10.3618083644558,9.65250965250965,3.78725868808717,6.19150465021005,0.0978571434278746,0,22957.1676730426,5,0.0005928749,0.0327839015209219,0.636072484771429,"(0,0.1]",12.5725338491296
"119",19943,31067067,0,0,301,0,0,0,0,0.562376235774641,0,0.166778877672583,0,13231.6417060706,5,0.001305159,0.000000000102337430197401,1.16188373657143,"(0,0.1]",0
"120",19993,31071149,152,8,2171,0,0,4.24132053258504,0.695762211737192,0.973861021579025,1.28063774928497,0.177353888852938,0.161168891111937,93729.3280239488,7,0.0008352094,0.0117303045456346,1.47437140688571,"(0,0.1]",7.00138185168125
"121",21531,35031229,0,0,517,0,0,0,0,0,0,0.0405048358774739,0,21361.3937052498,5,0.0008256698,0.00123043841168622,0.683502921457143,"(0,0.1]",0
"122",21665,35046203,0,0,1686,0,0,0,0,0.000474777455145951,0,0.0609614238762007,0,73353.1140635326,6,0.0007607198,0.000650529832469415,0.973732383,"(0,0.1]",0
"123",21666,35046248,0,0,310,0,0,0,0,0,0,0,0,13331.9493290366,5,0.001542106,0.00637780514515526,0.915811948342857,"(0,0.1]",0
"124",21668,35046329,0,0,287,0,0,0,0,0.000348432060941171,0,0.273066203327337,0,12014.562245687,5,0.001044309,0.00110872314789711,1.1392761156,"(0,0.1]",0
"125",21830,35052844,0,0,275,0,0,0,0,0,0,0.072483635598963,0,12921.6422065481,5,0.002046317,0.0000803673722991909,0.611505662342857,"(0,0.1]",0
"126",21897,35054346,0,0,617,0,0,0,0,0,0,0.0449189627527997,0,26117.7405358669,5,0.0008266804,0.0127561170265981,0.822952004971429,"(0,0.1]",0
"127",21968,35055853,0,0,308,0,0,0,0,0,0,0.00486363625371611,0,13470.6816250746,4,0.001307415,0.000583283347549499,0.235954695314286,"(0,0.1]",0
"128",22087,35056631,0,0,367,0,0,0,0,0,0,0.0152615802489444,0,16977.5244338557,5,0.000800595,0.010778341787809,1.1950522972,"(0,0.1]",0
"129",22125,35057092,0,0,403,0,0,0,0,0,0,0.162761786402603,0,17737.8633336364,5,0.001988053,0.00000181077858794969,0.756701364142857,"(0,0.1]",0
